sector,key,list_key,row_id,name,country,register_class,list_status,capacity_value,capacity_unit,perimeter_clause,rungs_passed,scored,unread,site_result,site_searched,site_source,site_speaker,site_date,site_precision,site_note,capacity_result,capacity_searched,capacity_source,capacity_speaker,capacity_date,capacity_precision,capacity_note,fid_result,fid_searched,fid_source,fid_speaker,fid_date,fid_precision,fid_note,funding_result,funding_searched,funding_source,funding_speaker,funding_date,funding_precision,funding_note,start_result,start_searched,start_source,start_speaker,start_date,start_precision,start_note,input_result,input_searched,input_source,input_speaker,input_date,input_precision,input_note,input_provisional
transport and storage,ieaccus:1269,1269,,Iroko carbon storage ,Norway,perimeter exclusion,Planned,7.5,Mt CO2 a year,exploration licence; becomes a store on a development plan or storage permit,0,false,false,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,false
transport and storage,ieaccus:1270,1270,,Kinno carbon storage (EXL010),Norway,perimeter exclusion,Planned,5,Mt CO2 a year,exploration licence; becomes a store on a development plan or storage permit,0,false,false,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,false
transport and storage,ieaccus:1271,1271,,Albondigas carbon storage (EXL008),Norway,perimeter exclusion,Cancelled,5,Mt CO2 a year,exploration licence; becomes a store on a development plan or storage permit,0,false,false,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,false
transport and storage,ieaccus:1272,1272,,Atlas carbon storage ,Norway,perimeter exclusion,Planned,,,exploration licence; becomes a store on a development plan or storage permit,0,false,false,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,false
transport and storage,ieaccus:1278,1278,,Baltic Sea Storage,Poland,named not admitted,Planned,,,,1,true,false,pass,true,sources/cement_ccs_entries.json,owner or permit source,2026-09-15,day,the census read an owner or permit source that names the site and the perimeter still refuses the entry,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no register row, so no owner side to sweep; the graph names no edge for this entry",false
transport and storage,ieaccus:1349,1349,,Kaupang carbon storage (EXL012),Norway,perimeter exclusion,Planned,,,exploration licence; becomes a store on a development plan or storage permit,0,false,false,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,false
transport and storage,ieaccus:1350,1350,,Forsete carbon storage (EXL013),Norway,perimeter exclusion,Planned,,,exploration licence; becomes a store on a development plan or storage permit,0,false,false,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,false
transport and storage,ieaccus:1361,1361,,NL CCS Direct Injection Phase 2,Netherlands,searched none found,Cancelled,3 - 5,Mt CO2 a year,,0,true,false,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,the census read the owner's own sources and none names a site for this project,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no register row, so no owner side to sweep; the graph names no edge for this entry",false
transport and storage,ieaccus:1397,1397,starfish-havstjerne,Havstjerne CO2 Storage (FSIU),Norway,admitted,Planned,,,,2,true,false,pass,true,https://alterainfra.com/articles/one-step-closer-to-realising-stella-maris-ccs,Altera Infrastructure,2026-09-15,not_after,the admitting source names the site as 'Egersund basin',fail,true,https://alterainfra.com/articles/one-step-closer-to-realising-stella-maris-ccs,owner,2026-09-15,not_after,no capacity stated by the owner on file,fail,true,https://alterainfra.com/articles/one-step-closer-to-realising-stella-maris-ccs,owner,2026-09-15,not_after,no owner statement that FID has been taken,pass,true,https://ec.europa.eu/assets/cinea/project_fiches/innovation_fund/101191516.pdf,"European Commission (CINEA), Innovation Fund",2023,year,"Innovation Fund, IF23Call – General large-scale names 'StarFish Sequestration Technology and Reservoir: Floating Injection and Storage Havstjerne' at EUR 225,000,000; the funder's own status is Grant signed; matched on the fiche names 'the Havstjerne reservoir (EXL006)' and the coordinator is HARBOUR ENERGY NORGE AS",fail,true,https://alterainfra.com/articles/one-step-closer-to-realising-stella-maris-ccs,owner,2026-09-15,not_after,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1403,1403,grenaa-port-terminal,Grenaa Port phase 1,Denmark,admitted,Planned,,,,1,true,false,pass,true,https://normodcarbon.com/,Normod Carbon,2026-09-15,not_after,the admitting source names the site as 'Port of Grenaa',fail,true,https://normodcarbon.com/,owner,2026-09-15,not_after,no capacity stated by the owner on file,fail,true,https://normodcarbon.com/,owner,2026-09-15,not_after,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://normodcarbon.com/,owner,2026-09-15,not_after,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1404,1404,grenaa-port-terminal,Grenaa Port phase 2,Denmark,admitted,Planned,10,Mt CO2 a year,,1,true,false,pass,true,https://normodcarbon.com/,Normod Carbon,2026-09-15,not_after,the admitting source names the site as 'Port of Grenaa',fail,true,https://normodcarbon.com/,owner,2026-09-15,not_after,no capacity stated by the owner on file,fail,true,https://normodcarbon.com/,owner,2026-09-15,not_after,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://normodcarbon.com/,owner,2026-09-15,not_after,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1409,1409,fluxys-c-grid-antwerp,Antwerp CO2 Pipeline Network,Belgium,admitted,Under construction,10,Mt CO2 a year,,1,true,false,pass,true,https://www.fluxys.com/en/news/fluxys-belgium/2025/250526_construction-of-co2-backbone-started-in-antwerp-port-area,Fluxys,2026-09-15,not_after,the admitting source names the site as 'Antwerp',fail,true,https://www.fluxys.com/en/news/fluxys-belgium/2025/250526_construction-of-co2-backbone-started-in-antwerp-port-area,owner,2026-09-15,not_after,no capacity stated by the owner on file,fail,true,https://www.fluxys.com/en/news/fluxys-belgium/2025/250526_construction-of-co2-backbone-started-in-antwerp-port-area,owner,2026-09-15,not_after,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.fluxys.com/en/news/fluxys-belgium/2025/250526_construction-of-co2-backbone-started-in-antwerp-port-area,owner,2026-09-15,not_after,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1446,1446,apolloco2-revithoussa,APOLLOCO2-LT Revithoussa Island,Greece,admitted,Planned,3 - 5,Mt CO2 a year,,1,true,false,pass,true,https://www.desfa.gr/en/desfa-secures-e169-3-million-eu-innovation-fund-grant-for-apolloco%e2%82%82-advancing-greeces-first-large-scale-ccs-midstream-infrastructure/,DESFA,2025-11-03,day,the admitting source names the site as 'Revithoussa',fail,true,https://www.desfa.gr/en/desfa-secures-e169-3-million-eu-innovation-fund-grant-for-apolloco%e2%82%82-advancing-greeces-first-large-scale-ccs-midstream-infrastructure/,owner,2025-11-03,day,no capacity stated by the owner on file,fail,true,https://www.desfa.gr/en/desfa-secures-e169-3-million-eu-innovation-fund-grant-for-apolloco%e2%82%82-advancing-greeces-first-large-scale-ccs-midstream-infrastructure/,owner,2025-11-03,day,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.desfa.gr/en/desfa-secures-e169-3-million-eu-innovation-fund-grant-for-apolloco%e2%82%82-advancing-greeces-first-large-scale-ccs-midstream-infrastructure/,owner,2025-11-03,day,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1471,1471,carbonbridge,CarbonBridge,Germany,admitted,Planned,,,,1,true,false,pass,true,https://www.carbonbridge.de/,Ambrian Energy,2025-06-19,day,the admitting source names the site as 'Bremerhaven',fail,true,https://www.carbonbridge.de/,owner,2025-06-19,day,no capacity stated by the owner on file,fail,true,https://www.carbonbridge.de/,owner,2025-06-19,day,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.carbonbridge.de/,owner,2025-06-19,day,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1474,1474,,CarbonConnect,Belgium-United Kingdom,searched none found,Planned,20,Mt CO2 a year,,0,true,false,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,the census read the owner's own sources and none names a site for this project,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no register row, so no owner side to sweep; the graph names no edge for this entry",false
transport and storage,ieaccus:1477,1477,fluxys-c-grid-belgium,Belgian CO2 Pipeline Network (CO2 backbone for Belgium),Belgium,admitted,Planned,40,Mt CO2 a year,,1,true,false,pass,true,https://www.fluxys.com/en/press-releases/fluxys-belgium/2023/230920_press_co2-network-operator-fluxys-c-grid,Fluxys,2026-09-15,not_after,the admitting source names the site as 'Wallonia',fail,true,https://www.fluxys.com/en/press-releases/fluxys-belgium/2023/230920_press_co2-network-operator-fluxys-c-grid,owner,2026-09-15,not_after,no capacity stated by the owner on file,fail,true,https://www.fluxys.com/en/press-releases/fluxys-belgium/2023/230920_press_co2-network-operator-fluxys-c-grid,owner,2026-09-15,not_after,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.fluxys.com/en/press-releases/fluxys-belgium/2023/230920_press_co2-network-operator-fluxys-c-grid,owner,2026-09-15,not_after,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1483,1483,seaseas-amsterdam,SeaSeaS (Port of Amsterdam),Netherlands,admitted,Planned,,,,1,true,false,pass,true,https://www.seaseas.nl/news/2922573_great-news-for-seaseas-amsterdam,SeaSeaS,2026-01-08,day,the admitting source names the site as 'Port of Amsterdam',fail,true,https://www.seaseas.nl/news/2922573_great-news-for-seaseas-amsterdam,owner,2026-01-08,day,no capacity stated by the owner on file,fail,true,https://www.seaseas.nl/news/2922573_great-news-for-seaseas-amsterdam,owner,2026-01-08,day,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.seaseas.nl/news/2922573_great-news-for-seaseas-amsterdam,owner,2026-01-08,day,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1488,1488,,Fritos carbon storage (EXL014),Norway,perimeter exclusion,Planned,,,exploration licence; becomes a store on a development plan or storage permit,0,false,false,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,not_searched,false,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,out of perimeter; not scored,false
transport and storage,ieaccus:1498,1498,,CCS Italy - CO2 Transport Network,Italy,unreadable,Planned,4,Mt CO2 a year,,0,false,true,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,false
transport and storage,ieaccus:1501,1501,,CNetSS,Sweden,named not admitted,Planned,2,Mt CO2 a year,,1,true,false,pass,true,sources/cement_ccs_entries.json,owner or permit source,2026-09-15,day,the census read an owner or permit source that names the site and the perimeter still refuses the entry,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no register row, so no owner side to sweep; the graph names no edge for this entry",false
transport and storage,ieaccus:1503,1503,co2-storage-kalundborg,CO2 Storage Kalundborg,Denmark,admitted,Planned,3 - 12,Mt CO2 a year,,1,true,false,pass,true,https://co2storagekalundborg.com/,CO2 Storage Kalundborg (Equinor,2026-09-15,not_after,the admitting source names the site as 'Kalundborg',fail,true,https://co2storagekalundborg.com/,owner,2026-09-15,not_after,no capacity stated by the owner on file,fail,true,https://co2storagekalundborg.com/,owner,2026-09-15,not_after,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://co2storagekalundborg.com/,owner,2026-09-15,not_after,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1504,1504,greenstore,Projekt Greenstore,Denmark,admitted,Planned,,,,1,true,false,pass,true,https://web.archive.org/web/20260516020918/https://greenstore.dk/en/home-page/,Projekt Greenstore (Harbour Energy,2026-05-16,not_after,the admitting source names the site as 'Danish North Sea',fail,true,https://web.archive.org/web/20260516020918/https://greenstore.dk/en/home-page/,owner,2026-05-16,not_after,no capacity stated by the owner on file,fail,true,https://web.archive.org/web/20260516020918/https://greenstore.dk/en/home-page/,owner,2026-05-16,not_after,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://web.archive.org/web/20260516020918/https://greenstore.dk/en/home-page/,owner,2026-05-16,not_after,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1506,1506,,Basel-Zurich corridor,Switzerland,named not admitted,Planned,,,,1,true,false,pass,true,sources/cement_ccs_entries.json,owner or permit source,2026-09-15,day,the census read an owner or permit source that names the site and the perimeter still refuses the entry,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no register row, so no owner side to sweep; the graph names no edge for this entry",false
transport and storage,ieaccus:1507,1507,highway58,Highway58 (Baltic Sea CO2 backbone),Sweden-Finland,admitted,Planned,20000000,t_co2_per_year,,2,true,false,pass,true,https://pipe58.se/,Pipe58 with Progressive Energy,2026-01-27,day,the admitting source names the site as 'Baltic Sea',pass,true,https://pipe58.se/,owner,2026-01-27,day,20000000 t_co2_per_year as stated,fail,true,https://pipe58.se/,owner,2026-01-27,day,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://pipe58.se/,owner,2026-01-27,day,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1509,1509,,Inter terminals Sweden,Sweden,unreadable,Planned,,,,0,false,true,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,false
transport and storage,ieaccus:1510,1510,sullom-voe-hub,Sullom voe terminal and Shetland basin hub (SVT) - Magnus phase 2,United Kingdom,admitted,Planned,2 - 3,Mt CO2 a year,,1,true,false,pass,true,https://verienergy.com/pages/sullom-voe-terminal,Veri Energy (EnQuest),2026-09-15,not_after,"the admitting source names the site as 'Sullom Voe, Shetland'",fail,true,https://verienergy.com/pages/sullom-voe-terminal,owner,2026-09-15,not_after,no capacity stated by the owner on file,fail,true,https://verienergy.com/pages/sullom-voe-terminal,owner,2026-09-15,not_after,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://verienergy.com/pages/sullom-voe-terminal,owner,2026-09-15,not_after,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1511,1511,sullom-voe-hub,Sullom voe terminal and Shetland basin hub (SVT) - Regional Expansion phase 3,United Kingdom,admitted,Planned,5,Mt CO2 a year,,1,true,false,pass,true,https://verienergy.com/pages/sullom-voe-terminal,Veri Energy (EnQuest),2026-09-15,not_after,"the admitting source names the site as 'Sullom Voe, Shetland'",fail,true,https://verienergy.com/pages/sullom-voe-terminal,owner,2026-09-15,not_after,no capacity stated by the owner on file,fail,true,https://verienergy.com/pages/sullom-voe-terminal,owner,2026-09-15,not_after,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://verienergy.com/pages/sullom-voe-terminal,owner,2026-09-15,not_after,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,ieaccus:1515,1515,,Malmö CO2 Hub,Sweden,unreadable,Planned,1.3,Mt CO2 a year,,0,false,true,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,unread,true,,,,,the publisher could not be read; queued for a browser pass,false
transport and storage,ieaccus:1525,1525,,Fieni-Botești ,Romania,searched none found,Planned,0.6,Mt CO2 a year,,0,true,false,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,the census read the owner's own sources and none names a site for this project,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,sources/cement_ccs_entries.json,eufabric census,2026-09-15,day,no owner document on file; the census is the record of looking,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no register row, so no owner side to sweep; the graph names no edge for this entry",false
transport and storage,ieaccus:1529,1529,golianovo-storage,Golianovo CO₂ Storage Site ,Slovakia,admitted,Planned,1.5,Mt CO2 a year,,1,true,false,pass,true,https://www.engas.sk/ccs,ENGAS,2025-10-31,day,the admitting source names the site as 'Golianovo',fail,true,https://www.engas.sk/ccs,owner,2025-10-31,day,no capacity stated by the owner on file,fail,true,https://www.engas.sk/ccs,owner,2025-10-31,day,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.engas.sk/ccs,owner,2025-10-31,day,no owner-stated start carrying a date precision,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"the dependency sweep of brief 9 did not reach this row: it is not in `owner_side`, so no supplier question has been asked of it",true
transport and storage,row:galata-co2-storage,galata-co2-storage,galata-co2-storage,Petroceltic Galata field,BG,admitted,,,,,1,true,false,pass,true,https://en.wikipedia.org/wiki/Galata_gas_field,owner,2026-08-28,day,row carries a position from a company or permit source,fail,true,https://en.wikipedia.org/wiki/Galata_gas_field,owner,2026-08-28,day,no capacity stated by the owner on file,fail,true,https://en.wikipedia.org/wiki/Galata_gas_field,owner,2026-08-28,day,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://en.wikipedia.org/wiki/Galata_gas_field,owner,2026-08-28,day,no owner-stated start carrying a date precision,fail,true,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no edge in the dependency graph names this project; the date is the graph's newest statement, not a sweep date",true
